year,scenario,therapeutic_area,ai_capability_global,ai_capability_cognitive,ai_capability_robotic,ai_capability_scientific,throughput,bottleneck_stage,progress_rate,cumulative_progress,A_eff_1,M_1,p_1,mu_1,mu_eff_1,A_eff_2,M_2,p_2,mu_2,mu_eff_2,A_eff_3,M_3,p_3,mu_3,mu_eff_3,A_eff_4,M_4,p_4,mu_4,mu_eff_4,A_eff_5,M_5,p_5,mu_5,mu_eff_5,A_eff_6,M_6,p_6,mu_6,mu_eff_6,A_eff_7,M_7,p_7,mu_7,mu_eff_7,A_eff_8,M_8,p_8,mu_8,mu_eff_8,A_eff_9,M_9,p_9,mu_9,mu_eff_9,A_eff_10,M_10,p_10,mu_10,mu_eff_10
2042.0,Baseline,General,5137197.848946734,1071874405.2794188,467.22577804936066,11008069.628245983,0.6940361206772909,7,4.2062795192563085,59.636564033015546,435354603.88871515,49.99999988744807,0.9799985621960117,99.99999977489614,97.9998559989997,646427110.7787029,19.999999970607668,0.9499850458346131,79.99999988243067,75.99880355507995,108288621.27138892,4.999615613099309,0.49505560190074827,4.999615613099309,2.4750877166152567,753614504.5840669,99.99999986863311,0.9899998113006335,599.9999992117987,593.999886000061,538138956.7330921,4.999827570021082,0.6995194244563294,7.499741355031622,5.246214756243052,433153083.40822154,3.999855854679015,0.7493761471594521,3.999855854679015,2.9973965695725373,327066449.84310424,2.794977942208877,0.49663083933234387,1.3974889711044385,0.6940361206772909,432052323.16797477,3.1992269490059715,0.69916766691152,1.0664089830019905,0.7455986806189885,859701138.1491842,1.997912167039475,0.9491832286340942,1.997912167039475,1.8963847212378686,322663408.88211703,3.9998329884926065,0.9799881526459395,3.9998329884926065,3.919788941285157
2043.0,Baseline,General,21395824.873744696,8713989663.58124,691.6048256209883,46531226.99918168,0.6962247831316859,7,4.219544140192036,63.85610817320758,3513514601.632005,49.99999998605385,0.9799994938836429,99.9999999721077,97.99994936102985,5242353235.40898,19.99999999637567,0.9499935261968142,79.99999998550268,75.99948208197279,876052642.3419026,4.999864856584914,0.4967452026413045,4.999864856584914,2.48365888136341,6113752132.606622,99.999999983807,0.9899999462627677,599.999999902842,593.9999676614742,4366301284.671904,4.9999394654746485,0.699743554025777,7.499909198211973,5.248013117227462,3504208494.553134,3.9999493212043395,0.749630090891861,3.9999493212043395,2.9984823732172465,2637462650.894928,2.797315171127134,0.49778072225672954,1.398657585563567,0.6962247831316859,3499555441.013698,3.199665175268246,0.6995066239922061,1.0665550584227486,0.746062328219107,6980497976.264829,1.998886131099911,0.9494627298366336,1.998886131099911,1.8978678826667086,2618850436.7371855,3.999941377287916,0.9799948728387518,3.999941377287916,3.919922041397733
2044.0,Baseline,General,97055720.33640745,82319819722.03026,1029.77937526963,212888903.3434897,0.6976736866390673,7,4.2283253735701045,68.08443354677769,33055661230.818195,49.99999999851765,0.9799998349945342,99.9999999970353,97.99998349654803,49455758607.199135,19.99999999961582,0.9499973619485754,79.99999999846328,75.99978895442615,8253271686.360875,4.99995597017894,0.4979217166068802,4.99995597017894,2.489586659630317,57687740476.424225,99.99999999828387,0.9899999860231317,599.9999999897032,593.9999916036851,41202487950.617645,4.999980294009422,0.6998692164976897,7.499970441014133,5.248998436308394,33013083656.105373,3.99998348881633,0.7497888597719297,3.99998348881633,2.999143059186141,24802390574.2367,2.7986293567159928,0.4985824113970857,1.3993146783579964,0.6976736866390673,32991794868.748962,3.199863522737253,0.6997184342923731,1.066621174245751,0.7463344980263293,65898433558.29291,1.999432014207328,0.9496570782857519,1.999432014207328,1.898774764843127,24717235424.811054,3.999980918113529,0.9799979110824575,3.999980918113529,3.919972944120949
2045.0,Baseline,General,481944424.35547304,913251411021.9314,1542.494553712757,1058783417.4480796,0.6986066392711195,7,4.233979631946179,72.31841317872387,365935834459.24146,49.9999999998661,0.9799999504071822,99.9999999997322,97.99999504045577,548268481792.6427,19.999999999965347,0.9499989922038563,79.99999999986139,75.99991937617682,91431020677.9336,4.999986771420632,0.49871527172603386,4.999986771420632,2.4935697613356154,639593622740.5863,99.99999999984522,0.9899999966999729,599.9999999990713,593.9999980190643,456837462657.2037,4.999994081943107,0.6999364520591775,7.499991122914659,5.249517177048213,365724078084.25073,3.9999950392827053,0.7498842678234225,3.9999950392827053,2.9995333513298337,274504815323.80234,2.7993336421551023,0.49912352622125344,1.3996668210775511,0.6986066392711195,365618199896.7554,3.199947855133685,0.6998456792609412,1.0666492850445617,0.7464898934252086,730812885501.0348,1.99972403237173,0.9497880620324959,1.99972403237173,1.8993140133061535,274081302573.82095,3.9999942696447066,0.9799992020613698,3.9999942696447066,3.9199911925018642
2046.0,Baseline,General,2633748238.8575997,12032604849069.652,2324.530548241427,5750090797.220968,0.6991903472974604,7,4.237517256348245,76.55593043507211,4816491994106.194,49.999999999989825,0.9799999863303991,99.99999999997965,97.99999863301997,7221287936913.41,19.99999999999737,0.9499996406446296,79.99999999998948,75.99997125156038,1203835495846.312,4.999996354337853,0.49923278591596887,4.999996354337853,2.496162109545774,8424548421587.922,99.99999999998825,0.9899999992973614,599.9999999999295,593.999999578347,6017452443391.63,4.999998369376646,0.6999706771488592,7.4999975540649695,5.249778366533644,4815341976411.656,3.999998632876694,0.7499392444823346,3.999998632876694,2.9997559526699193,3612656500584.412,2.799692443787398,0.49947653989564816,1.399846221893699,0.6991903472974604,4814766967564.387,3.1999814051546016,0.6999189902246229,1.066660468384867,0.7465759179444594,9627233897415.166,1.9998726644867901,0.9498734477999171,1.9998726644867901,1.8996259429768743,3610356465195.336,3.9999984211305817,0.9799997154875855,3.9999984211305817,3.9199973146587612
2047.0,Baseline,General,15929422591.4797,190552055511375.88,3524.6704752425367,34263004718.10045,0.6995446270423906,7,4.239664406317519,80.79559484138963,76241380007381.22,49.99999999999936,0.9799999965642158,99.99999999999872,97.99999965642033,114341512208593.42,19.999999999999833,0.9499998809612297,79.99999999999933,75.99999047689774,19058631854429.137,4.999999083749698,0.49955841770584053,4.999999083749698,2.4977916308086514,133396717759378.55,99.99999999999925,0.9899999998660407,599.9999999999955,593.9999999196199,95282880357688.97,4.999999590218307,0.6999871965935524,7.4999993853274605,5.249903544188735,76234527407142.53,3.9999996564061364,0.7499695417756459,3.9999996564061364,2.999877909417651,57182748156476.74,2.799865694747372,0.49969870223043644,1.399932847373686,0.6995446270423906,76231101107023.2,3.1999938401547237,0.6999593885778748,1.0666646133849078,0.7466219106025552,152448497010044.34,1.9999444015024261,0.9499271641194612,1.9999444015024261,1.8998015137157929,57169042955999.375,3.9999996032282037,0.9799999057553109,3.9999996032282037,3.9199992341849206
2048.0,Baseline,General,107264635265.8445,3673556562136040.0,5377.9095445347975,225131032949.7646,0.6997527699148425,7,4.2409258782717725,85.0365207196614,1469557703474185.8,49.999999999999964,0.9799999992174214,99.99999999999993,97.99999992174207,2204201476592046.8,19.999999999999993,0.9499999635523536,79.99999999999997,75.99999708418827,367378169321201.3,4.999999791309193,0.4997556528226415,4.999999791309193,2.498778159818797,2571557132805113.0,99.99999999999996,0.9899999999773044,599.9999999999998,593.9999999863824,1836823307276223.2,4.9999999066689185,0.6999947300101201,7.499999860003378,5.249960377079003,1469512677268671.5,3.9999999217409474,0.7499854638573858,3.9999999217409474,2.9999417967363917,1102179534158362.5,2.799944716338093,0.4998332758726851,1.3999723581690464,0.6997527699148425,1469490164165914.2,3.1999981139378164,0.699980618402282,1.066666037979272,0.7466455528934428,2938890275915422.0,1.9999771153123893,0.9499596973753411,1.9999771153123893,1.899897655219765,1102089481747333.8,3.999999909632384,0.9799999711441074,3.999999909632384,3.9199997960161683
2049.0,Baseline,General,809221798328.9883,8.739036656635384e+16,8257.733072909668,1639801748644.1184,0.699870820862107,7,4.241641338558224,89.27816205821962,3.4957130507590724e+16,50.0,0.9799999998395449,100.0,97.9999999839545,5.243471188033772e+16,20.0,0.9499999897405884,80.0,75.99999917924707,8739200636816854.0,4.999999957211788,0.4998703610055823,4.999999957211788,2.4993517836393524,6.117374853697228e+16,100.0,0.9899999999966106,600.0,593.9999999979664,4.369551124352913e+16,4.999999980864422,0.699997963431847,7.499999971296633,5.249984705646554,3.4956802547242644e+16,3.9999999839544205,0.7499934179741427,3.9999999839544205,2.9999736598624915,2.621792987078213e+16,2.7999786354875775,0.49991154360378476,1.3999893177437888,0.699870820862107,3.4956638567068604e+16,3.1999994691023352,0.6999912239552315,1.0666664897007783,0.7466571816776781,6.99126212134328e+16,1.9999911563137944,0.9499786174799824,1.9999911563137944,1.8999488336471697,2.6217273950085972e+16,3.999999981472045,0.979999991877565,3.999999981472045,3.919999949352864
2050.0,Baseline,General,6885010850016.936,2.602534782794322e+18,12761.50323087008,13313611359080.043,0.6999352542789185,7,4.242031844114657,93.52019390233428,1.0410219012845443e+18,50.0,0.9799999999705971,100.0,97.9999999970597,1.561524863760002e+18,20.0,0.949999997360325,80.0,75.999999788826,2.602548096405783e+17,4.999999992159196,0.4999342417506285,4.999999992159196,2.4996712048332563,1.821778342039433e+18,100.0,0.9899999999995577,600.0,593.9999999997347,1.3012700541194365e+18,4.9999999964934805,0.6999992642677979,7.499999994740221,5.249994478326642,1.041019238562275e+18,3.999999997059698,0.7499971824098489,3.999999997059698,2.9999887274341774,7.807670916439786e+17,2.799992281799521,0.4999551311827749,1.3999961408997605,0.6999352542789185,1.0410179072011404e+18,3.199999863403554,0.6999962432119307,1.066666621134518,0.7466626275537263,2.0820304889577293e+18,1.9999968051249741,0.9499891539253967,1.9999968051249741,1.8999752727541708,7.807617661994401e+17,3.9999999966048265,0.9799999979101561,3.9999999966048265,3.9199999883133545
2024.0,Optimistic,General,1.0,1.0,1.0,1.0,0.165,7,1.0,1.0,1.0,1.0,0.95,2.0,1.9,1.0,1.0,0.9,4.0,3.6,1.0,1.0,0.3,1.0,0.3,1.0,1.0,0.95,6.0,5.699999999999999,1.0,1.0,0.5,1.5,0.75,1.0,1.0,0.66,1.0,0.66,1.0,1.0,0.33,0.5,0.165,1.0,1.0,0.58,0.3333333333333333,0.1933333333333333,1.0,1.0,0.9,1.0,0.9,0.9999999999999999,1.0,0.95,1.0,0.95
2025.0,Optimistic,General,2.0137527074704766,2.225540928492468,1.568312185490169,2.117000016612675,0.31206785649819924,7,1.8913203424133287,2.8913203424133287,2.160416381364592,27.319186975869002,0.9595895526343072,54.638373951738004,52.43041281701426,2.1272557806282997,11.068304915176576,0.9130306240773648,44.2732196607063,40.42280537672893,1.6889038429026497,2.6136374978702475,0.31990194985997633,2.6136374978702475,0.8361077317958419,2.1929786549285297,54.85592174939502,0.9650288037047372,329.13553049637017,317.62526725163616,2.0066641232158196,3.058478412291036,0.5377115584187857,4.587717618436554,2.4668687901948396,2.050678815140091,2.206741243603616,0.6747912971677966,2.206741243603616,1.4890897862849608,2.0398247239521115,1.770151617404764,0.352588844288632,0.885075808702382,0.31206785649819924,1.99581003202784,1.603764258639955,0.5990395109250665,0.5345880862133183,0.3202393857115935,2.2038327461165093,1.422111154242625,0.9073092015068427,1.422111154242625,1.2902945358098505,1.8203495915031092,1.7764655916133094,0.9563919925005187,1.7764655916133094,1.6989974667716656
2026.0,Optimistic,General,4.300795475962309,5.348413634381296,2.4846330931110683,4.741009084144072,0.43292134221630174,8,2.6237657104018286,5.515086052815157,4.983970904238962,40.16848193107938,0.9665620350012843,80.33696386215875,77.6506592764328,4.8798142151831065,16.106409145478697,0.9234778523043982,64.42563658191479,59.49564850401033,2.9966487463413913,3.9562889009603537,0.33941579437893526,3.9562889009603537,1.3428269401120232,5.1661922693101285,80.83695014834977,0.9750666359630725,485.0217008900986,472.928478255996,4.367798561952783,4.6506021321201745,0.5714857709174306,6.975903198180262,3.986629417057417,4.532695706032361,3.1211949922415463,0.6883187213109937,3.1211949922415463,2.148376946021978,4.471955251008639,2.447823199376759,0.3740061254375164,1.2239115996883796,0.45775043527748344,4.307058106929061,2.105984135307704,0.6167017143551006,0.7019947117692347,0.43292134221630174,5.226932724333851,1.782256212700212,0.9140812989793333,1.782256212700212,1.6291270740189967,3.569404854595437,2.4120992650099056,0.9619663793090065,2.4120992650099056,2.320358396495495
2027.0,Optimistic,General,9.789782110874459,13.982028130556811,3.9772984702328733,11.279295066359404,0.5297426309980491,8,3.210561399988176,8.725647452803333,12.360388292038367,46.035723244102115,0.9714669321731924,92.07144648820423,89.44436566064401,12.170735245265194,18.438878209318403,0.9315989214907187,73.75551283727361,68.71055621319896,5.70797109587792,5.070070588354518,0.35883285139487636,5.070070588354518,1.8193078859925502,13.171208211297587,92.48360526902286,0.981483039712705,554.9016316141372,544.626540138183,10.440062619620148,5.8335608851274525,0.6010492558581598,8.750341327691178,5.259386143513685,10.899988972813063,3.7884343215176477,0.7004679851113771,3.7884343215176477,2.6536769559202535,10.62971566639332,3.031644686152551,0.3940393553488747,1.5158223430762754,0.5972936588891963,10.169789313200408,2.5114122460634345,0.6328024781615267,0.8371374153544782,0.5297426309980491,13.44148151771733,2.0827328215730567,0.9202641349941572,2.0827328215730567,1.9166643184688692,7.708917027942707,2.919500502973108,0.9667467037391185,2.919500502973108,2.8224174878139507
2028.0,Optimistic,General,23.878338111932123,40.08487129950096,6.434450054508839,28.63676570011001,0.6097313310899177,8,3.695341400544956,12.42098885334829,33.216007939866394,48.52480767439879,0.9747946787567205,97.04961534879757,94.60344861739442,33.28539749518446,19.429179116675748,0.9376953715226535,77.71671646670299,72.87460532076578,12.019723743568171,5.980932691807725,0.3783670896314955,5.980932691807725,2.262988095881155,36.650439619683674,97.2988045702232,0.9853909387627088,583.7928274213392,575.2641622556495,27.700123806125134,6.669983021826646,0.6261610550525047,10.004974532739968,6.2647254091938995,28.77554481074616,4.254327350581013,0.7111414473368675,4.254327350581013,3.0254285095370026,27.63073425080706,3.5221094792418297,0.41246727753758805,1.7610547396209149,0.7263774540461048,26.55531324618604,2.826590192425865,0.6471380245255446,0.9421967308086217,0.6097313310899177,37.795250179622776,2.3273350043262475,0.9258185377278296,2.3273350043262475,2.1546898905081187,18.74980799256659,3.307176129567816,0.9707119931967274,3.307176129567816,3.210315532585413
2029.0,Optimistic,General,62.77151043170218,127.14585495934065,10.52290036321105,77.96759266641706,0.6729615996409256,8,4.078555149338943,16.49954400268723,97.6388975835865,49.49815082705074,0.9769639436977393,98.99630165410149,96.71581727548202,100.73008081185061,19.81137709960256,0.9420985584576517,79.24550839841024,74.65707922638602,28.929665053144618,6.698553447523175,0.3979621463829238,6.698553447523175,2.665770707637057,112.39237627146356,99.11915733714106,0.9876470219314273,594.7149440228463,587.3684433622797,82.32331612191706,7.228498789343507,0.646743436546255,10.84274818401526,7.012476222135695,84.1499591229453,4.563953267313563,0.7202847743792844,4.563953267313563,3.2873460494245474,79.23213289365293,3.92256870173515,0.4290963402933214,1.961284350867575,0.8415799372318389,77.4054898926247,3.0610335756261966,0.6595435002733588,1.0203445252087322,0.6729615996409256,117.31020250075595,2.521117176265098,0.9307201856596812,2.521117176265098,2.346454646363263,52.25425597237053,3.584988223524259,0.9738358586727365,3.584988223524259,3.491190084987395
2030.0,Optimistic,General,178.97022038835388,450.5581021555068,17.400672089261388,228.8382120680113,0.720667367821736,8,4.36768101710143,20.86722501978866,317.52616810300947,49.84568201010726,0.9783164287780868,99.69136402021452,97.52969922827252,340.72639212263357,19.944236782241507,0.9451470290180551,79.77694712896603,75.40094456307271,81.86016909376092,7.226319374653694,0.41712654057388227,7.226319374653694,3.0142896018313157,384.0421351292581,99.74221578586246,0.9888742740797218,598.4532947151747,591.7950673820862,276.2668951181341,7.57885309190525,0.662963380344238,11.368279637857874,7.536753097412825,275.23866010725953,4.758895523503433,0.7279039242193202,4.758895523503433,3.464018726507905,253.06667109850997,4.239517007965952,0.4437915083858895,2.119758503982976,0.9407308238964214,254.0949061093845,3.2271389002657043,0.6699439256510469,1.0757129667552348,0.720667367821736,406.2141241380077,2.6700839152250335,0.9349609985789255,2.6700839152250335,2.4964243236683243,168.49165510701,3.7688829122085217,0.9761408656677426,3.7688829122085217,3.678960628523589
2031.0,Optimistic,General,557.2119071450504,1802.7943757692155,29.101225303482735,728.138492525749,0.7550036141366673,8,4.575779479616165,25.443004499404825,1158.0008458231357,49.95768569584665,0.979118409672888,99.9153713916933,97.82897953891072,1303.0282957496022,19.98541858218891,0.9471621563422612,79.94167432875564,75.71772863883497,276.3742670722827,7.578934908059467,0.4350273657894585,7.578934908059467,3.2970440885428816,1480.3976107961755,99.93312607418574,0.9894990054909103,599.5987564451144,593.3023731960272,1055.7552539808023,7.784564923961973,0.6752280029139279,11.67684738594296,7.884534340740984,1018.1933923786823,4.874644078385019,0.7340674628112678,4.874644078385019,3.578317610728062,910.7278040543356,4.482102979307724,0.45649179138242824,2.241051489653862,1.0230216090923507,948.2896656564558,3.3388747509701853,0.6783755041281054,1.112958250323395,0.7550036141366673,1587.8631991205223,2.780827495373514,0.9385499498816539,2.780827495373514,2.6099455064123367,631.1128971654291,3.8805825681787685,0.9777244916547446,3.8805825681787685,3.79414061879685
2032.0,Optimistic,General,1908.4970400841207,8240.445871619819,49.23589033095841,2526.9723809157335,0.7785931945628837,8,4.718746633714447,30.16175113311927,4812.361777197368,49.98981788937146,0.97956754380744,99.97963577874292,97.93680625054566,5707.282826279707,19.996670920194717,0.9484281965182381,79.98668368077887,75.86162614883588,1116.130537518322,7.790472734718524,0.45085413339455355,7.790472734718524,3.5123668335454177,6526.403824408593,99.98483084978136,0.9897942898950057,599.9089850986882,593.7864879073896,4640.388179092344,7.897240759877419,0.6841122022697499,11.845861139816128,8.10389815214126,4316.814479080413,4.939119487602363,0.7388967105052054,4.939119487602363,3.6494991421815417,3745.4671300100035,4.661149450461575,0.4672095238301256,2.3305747252307873,1.088866707625602,4069.040830021935,3.410020579964403,0.684975216106477,1.136673526654801,0.7785931945628837,7097.751173479002,2.860139922482867,0.9415131632111217,2.860139922482867,2.6928593856432568,2754.3725337760934,3.9428376709979185,0.9787378464791423,3.9428376709979185,3.8590044511293398
2033.0,Optimistic,General,7248.910254430317,43582.28034301973,84.29283337098907,9627.527561902174,0.7940742337966263,8,4.812571113918947,34.97432224703822,23209.428674349198,49.997888789048304,0.979803080361541,99.99577757809661,97.97617089416657,29046.05575771959,19.999345866435068,0.949180148609374,79.99738346574027,75.93192832637243,5388.415057188982,7.904639719581622,0.4641294705059103,7.904639719581622,3.6687762475894057,33395.85450868446,99.9970355602078,0.9899227596105022,599.9822133612469,593.9360483677826,23741.933533901596,7.954570286538866,0.6902641209443718,11.931855429808298,8.236131699491954,21300.781728642956,4.972592954533562,0.7425502169783587,4.972592954533562,3.692399977333954,17905.306450531207,4.788083162703493,0.4760198127653099,2.3940415813517464,1.1396112253074249,20346.45825578984,3.452734475673059,0.6899524762689724,1.1509114918910197,0.7940742337966263,36791.32978679622,2.9146297899309497,0.9438930986111835,2.9146297899309497,2.751098943722387,14088.01255911873,3.9747246958914504,0.9793429758052017,3.9747246958914504,3.8926187116807585
2034.0,Optimistic,General,30798.729260843756,270455.89140687324,146.06745304549406,40550.32788717614,0.8037846386662639,8,4.871422052522812,39.84574429956103,132512.553295055,49.999630223712536,0.9799175875654915,99.99926044742507,97.99103405597405,174453.23995558132,19.99989108829389,0.9495997803678184,79.99956435317556,75.96756873929667,31217.475891841335,7.960381397931195,0.47475644947851775,7.960381397931195,3.779242408976654,201484.2223509641,99.99950864639004,0.989973726655206,599.9970518783402,593.9813174301374,143381.8315167855,7.9815136582165875,0.6943234854081494,11.97227048732488,8.312628573008535,124431.70120822886,4.988660485206002,0.7452080778952652,4.988660485206002,3.717590091452426,101441.14485625914,4.874050702722446,0.4830485796645076,2.437025351361223,1.1772016345814362,120391.2751648158,3.476788564346521,0.6935578253813135,1.1589295214488402,0.8037846386662639,224474.77870293384,2.9503773754982925,0.945746597383256,2.9503773754982925,2.790309363874051,85279.44068260687,3.9897269575413263,0.9796802699044977,3.9897269575413263,3.908656782609337
2035.0,Optimistic,General,147758.76862219945,1999660.092534966,256.2644839699323,190240.3496386276,0.809609135922026,8,4.906722035891066,44.75246633545209,914008.246797163,49.99994638998043,0.9799686204871153,99.99989277996086,97.99675697643768,1256893.786860965,19.99998488336867,0.9498183436546598,79.99993953347467,75.98541006015785,219195.05580453534,7.985048572369524,0.48290520705639994,7.985048572369524,3.856021534195516,1456834.1696660644,99.99993204442752,0.9899919829624115,599.9995922665652,593.9947861246153,1037954.9955403995,7.993129176722917,0.6968654410728679,11.989693765084375,8.355203233934137,876011.4297662316,4.995726289449202,0.7470581869764777,4.995726289449202,3.732098224426647,695069.4554765976,4.929294771502642,0.48846431786537753,2.464647385751321,1.203892304059705,857013.0212507658,3.489413679442195,0.6960560228428812,1.1631378931473981,0.809609135922026,1637776.1439556985,2.972662824969921,0.9471416257147931,2.972662824969921,2.8155327007439404,619075.8214147346,3.996187153395401,0.979855314930349,3.996187153395401,3.915685221710866
2036.0,Optimistic,General,808634.9992723928,17912570.53783883,455.31967326063375,1002176.9546525282,0.8129526097865176,8,4.926985513857682,49.67945184930977,7766334.38792705,49.9999936907172,0.9799892350203815,99.9999873814344,97.9989111359797,11048240.941066382,19.99999828026922,0.9499238530084665,79.99999312107688,75.99390170622416,1891839.0049877446,7.994910724605412,0.4888915577749522,7.994910724605412,3.9086443584240116,12839452.46288294,99.99999228939083,0.9899978276385412,599.999953736345,593.9986507822067,9156857.255751899,7.997686738030808,0.69836880432065,11.996530107046212,8.378002386854542,7565990.060931196,4.998545790062536,0.7482839652907464,4.998545790062536,3.7403316644753613,5874950.702612565,4.962730057450301,0.4924725465928709,2.4813650287251505,1.2220041547227671,7465817.89743327,3.4955464221162056,0.6977043171073286,1.1651821407054017,0.8129526097865176,14530491.821201572,2.9857981179515436,0.9481527999083033,2.9857981179515436,2.830992845496698,5474262.048620858,3.9987177920559667,0.9799394950339543,3.9987177920559667,3.9185014939306124
2037.0,Optimistic,General,5104006.332372097,197990963.79338667,819.5227767740379,5979743.268757823,0.8147911725416305,8,4.938128318434124,54.617580167743895,82784231.47860935,49.99999940809984,0.9799967027836554,99.99999881619968,97.99966911824512,120588583.20893702,19.99999984243948,0.9499707283281893,79.99999936975792,75.9976576675436,20397726.32443587,7.9984500875753985,0.4930957955475557,7.9984500875753985,3.944002109080408,140387597.635998,99.99999929480951,0.9899994827949627,599.999995768857,593.9996854881483,100191676.40727793,7.999300669904542,0.6992042429358134,11.998951004856814,8.389717453374827,81588446.72941315,4.999557161206632,0.7490530319136479,4.999557161206632,3.7449334498274185,62387324.67695027,4.981654435377411,0.49530722589806775,2.4908272176887056,1.2337247193847953,80990554.35481504,3.4982838064712767,0.6987350520570068,1.1660946021570922,0.8147911725416305,159588719.6884609,2.9930796296222706,0.948856148710216,2.9930796296222706,2.8400020101463874,59995755.17855785,3.99961268796455,0.9799767794209763,3.99961268796455,3.919527560882774
2038.0,Optimistic,General,37600932.87025937,2754813680.100591,1494.6813815661806,40790132.08712521,0.8157601866674056,8,4.944001131317609,59.5615812990615,1126399551.2925117,49.99999995649856,0.9799991061286445,99.99999991299713,97.99991052760171,1665125397.1546304,19.999999988589447,0.949989757847773,79.99999995435779,75.99918058446221,279561576.9638769,7.999581342091773,0.49590989460340645,7.999581342091773,3.967071540228108,1940606615.696551,99.99999994898502,0.9899998930212579,599.9999996939101,593.9999355097258,1385565314.8721352,7.999811945150004,0.6996381389035725,11.999717917725006,8.395460311324976,1118241823.8113627,4.9998803832149665,0.7495078374357065,4.9998803832149665,3.747449533460661,846839469.0100163,4.991610817079922,0.49721459274049873,2.495805408539961,1.2409508697667306,1114162960.0707884,3.4993986040181246,0.6993431834807755,1.1664662013393747,0.8157601866674056,2212008970.497898,2.9968551934851515,0.9493238973665054,2.9968551934851515,2.8449862521223763,830524014.0477189,3.9998959013355813,0.9799918832835043,3.9998959013355813,3.919865517287826
2039.0,Optimistic,General,327492026.4375373,49312836156.26256,2763.175118454492,321287270.1942701,0.8162492038114878,8,4.9469648715847745,64.50854617064627,19917906824.621586,49.9999999975399,0.9799997874312559,99.9999999950798,97.9999787383038,29684088151.133327,19.999999999359925,0.9499967643575888,79.9999999974397,75.99974114617483,4963414553.185778,7.9999006408734274,0.49769922639867376,7.9999006408734274,3.981544360228959,34615371490.44207,99.99999999714,0.989999981011153,599.99999998284,593.9999885897034,24720676361.122665,7.999955478697077,0.6998475554540936,11.999933218045616,8.3981239282616,19853649923.21776,4.999971611672196,0.7497602368589548,4.999971611672196,3.7487798998553954,14954495034.610926,4.996454900202317,0.4984314637110132,2.4982274501011585,1.2451951646369526,19821521472.51584,3.4998098548669216,0.6996801863476025,1.1666032849556405,0.8162492038114878,39514526379.048904,2.9986756494342313,0.9496201442995766,2.9986756494342313,2.8476028029233613,14825981231.803265,3.999975361768489,0.979997437216753,3.999975361768489,3.919965603463274
2040.0,Optimistic,General,3419394520.9065375,1162943392306.6145,5179.316951063014,2953529054.666607,0.8164846819745663,8,4.948392011967068,69.45693818261334,466949474355.4458,49.99999999989507,0.9799999560977974,99.99999999979013,97.99999560957407,698652094618.3003,19.999999999972804,0.9499990853275081,79.99999999989122,75.99992682609731,116589696279.58168,7.999979499334735,0.4987762351877459,7.999979499334735,3.990199656257327,814946433331.0302,99.99999999987851,0.9899999971464692,599.999999999271,593.9999982871599,582062403518.0356,7.999990824848039,0.6999409065791967,11.999986237272058,8.399281245854088,466358769580.37585,4.999994142666969,0.7498910913254746,4.999994142666969,3.749451064265514,350359783255.181,4.998623723429358,0.49916526990513826,2.499311861714679,1.2475696800299212,466063417192.8409,3.4999462272803017,0.6998547654336658,1.166648742426767,0.8164846819745663,930945419656.225,2.9994867219057095,0.9497980772927077,2.9994867219057095,2.8489067213310495,349178373705.04114,3.999994923111964,0.97999927572696,3.999994923111964,3.9199921275612417
2041.0,Optimistic,General,43446205704.716965,37077457455219.125,9846.365060941343,32053353131.194668,0.8165921951574521,8,4.949043607014861,74.4059817896282,14850214993966.367,49.999999999996696,0.9799999922150668,99.99999999999339,97.9999992215002,22256090480055.47,19.999999999999147,0.9499997709182706,79.99999999999659,75.99998167345841,3710951088712.1245,7.99999636624682,0.4993874621221082,7.99999636624682,3.995097882326087,25963836224592.746,99.99999999999619,0.9899999996423661,599.9999999999771,593.999999785397,18545139401189.71,7.999998374514915,0.6999790800344509,11.999997561772371,8.399747253705078,14843804325309.402,4.999998961784804,0.7499541482195472,4.999998961784804,3.7497699624839433,11139263915100.607,4.999512468093579,0.49958209494668154,2.4997562340467896,1.2488334562611223,14840598990980.92,3.499986530253059,0.6999388609919108,1.1666621767510197,0.8165921951574521,29668376634801.54,2.9998183054667784,0.9498989558330824,2.9998183054667784,2.8495242760518593,11126442577786.674,3.9999991006202826,0.9799998186244584,3.9999991006202826,3.9199983931058737
2042.0,Optimistic,General,682691083309.3983,1643668886715819.0,18991.394052913758,415735764078.6782,0.8166383304553141,8,4.949323214880692,79.35530500450889,657716996144774.9,49.99999999999992,0.9799999988302266,99.99999999999984,97.99999988302251,986326052760614.1,19.999999999999982,0.9499999497238744,79.99999999999993,75.99999597790988,164408462263182.9,7.999999454071262,0.49971302427469577,7.999999454071262,3.9977039213898657,1150692941430296.8,99.99999999999991,0.9899999999632307,599.9999999999995,593.999999977938,821917590516422.6,7.999999755834724,0.6999932921782543,11.999999633752086,8.399919249767969,657633848995757.4,4.99999984402036,0.7499822275840189,4.99999984402036,3.7499110209381366,493308533900583.25,4.9998436404532764,0.49980419436064205,2.4999218202266382,1.2494714113229648,657592275421248.6,3.4999970436399326,0.699976303070838,1.1666656812133107,0.8166383304553141,1315018256525471.0,2.9999417426854986,0.9499526648619669,2.9999417426854986,2.8498026528947427,493142239602548.4,3.9999998649062825,0.9799999601954816,3.9999998649062825,3.9199997083900886
