year,scenario,ai_capability,throughput,bottleneck_stage,progress_rate,cumulative_progress,M_1,mu_1,mu_eff_1,M_2,mu_2,mu_eff_2,M_3,mu_3,mu_eff_3,M_4,mu_4,mu_eff_4,M_5,mu_5,mu_eff_5,M_6,mu_6,mu_eff_6,M_7,mu_7,mu_eff_7,M_8,mu_8,mu_eff_8,M_9,mu_9,mu_eff_9,M_10,mu_10,mu_eff_10
2043.0,Baseline,13359.726829661873,0.44482023670017296,7,2.6958802224252905,43.72088140411269,49.99633226033551,99.99266452067101,94.99303129463746,19.998577815232135,79.99431126092854,71.99488013483568,4.965393219187518,4.965393219187518,1.4896179657562552,99.99258966884112,599.9555380130467,569.9577611123943,4.965393219187518,7.448089828781276,3.724044914390638,3.974044914390638,3.974044914390638,2.6228696434978214,2.6958802224252905,1.3479401112126452,0.44482023670017296,3.150784301916436,1.0502614339721452,0.6091516317038442,1.9421556791251615,1.9421556791251615,1.7479401112126454,3.974044914390638,3.974044914390638,3.775342668671106
2044.0,Baseline,22026.465794806718,0.44721324069474433,7,2.7103832769378444,46.431264681050536,49.997775403441636,99.99555080688327,94.9957732665391,19.99913740133451,79.99654960533805,71.99689464480424,4.973048212003658,4.973048212003658,1.4919144636010973,99.99550540695351,599.9730324417211,569.974380819635,4.973048212003658,7.4595723180054865,3.7297861590027432,3.9797861590027437,3.9797861590027437,2.626658864941811,2.7103832769378444,1.3551916384689222,0.44721324069474433,3.1597055944447847,1.0532351981482615,0.6108764149259917,1.950212931632136,1.950212931632136,1.7551916384689223,3.9797861590027437,3.9797861590027437,3.780796851052606
2045.0,Baseline,36315.502674246636,0.44927291832048905,7,2.7228661716393274,49.15413085268986,49.99865071398187,99.99730142796373,94.99743635656554,19.999476807462354,79.99790722984942,71.99811650686448,4.9790099264032746,4.9790099264032746,1.4937029779209823,99.99727389151438,599.9836433490863,569.9844611816319,4.9790099264032746,7.468514889604911,3.7342574448024557,3.9842574448024557,3.9842574448024557,2.6296099135696207,2.7228661716393274,1.3614330858196637,0.44927291832048905,3.167009730994949,1.0556699103316496,0.6122885479923568,1.9571478731329597,1.9571478731329597,1.7614330858196638,3.9842574448024557,3.9842574448024557,3.7850445725623327
2046.0,Baseline,59874.14171519782,0.45104569928183175,7,2.733610298677768,51.88774115136763,49.999181616661275,99.99836323332255,94.99844507165642,19.999682667684986,79.99873067073995,71.99885760366595,4.983652914246144,4.983652914246144,1.4950958742738432,99.99834653162176,599.9900791897305,569.990575230244,4.983652914246144,7.475479371369216,3.737739685684608,3.987739685684608,3.987739685684608,2.6319081925518413,2.733610298677768,1.366805149338884,0.45104569928183175,3.1729898522132496,1.0576632840710831,0.6134447047612281,1.96311683259876,1.96311683259876,1.766805149338884,3.987739685684608,3.987739685684608,3.7883527014003775
2047.0,Baseline,98715.7710107605,0.45257154599571375,7,2.7428578545194773,54.630599005887106,49.999503625413666,99.99900725082733,94.99905688828596,19.999807528221627,79.99923011288651,71.99930710159786,4.987268876813961,4.987268876813961,1.4961806630441883,99.99899712073373,599.9939827244024,569.9942835881823,4.987268876813961,7.480903315220942,3.740451657610471,3.990451657610471,3.990451657610471,2.633698094022911,2.7428578545194773,1.3714289272597386,0.45257154599571375,3.1778859613618065,1.0592953204539355,0.6143912858632825,1.968254363621932,1.968254363621932,1.771428927259739,3.990451657610471,3.990451657610471,3.7909290747299473
2048.0,Baseline,162754.79141900392,0.4538848544331541,7,2.750817299594873,57.38141630548198,49.999698933594686,99.99939786718937,94.9994279738299,19.999883259965287,79.99953303986115,71.99957973587503,4.990084991293335,4.990084991293335,1.4970254973880004,99.99939172297702,599.9963503378622,569.996532820969,4.990084991293335,7.485127486940002,3.742563743470001,3.9925637434700008,3.9925637434700008,2.6350920706902006,2.750817299594873,1.3754086497974365,0.4538848544331541,3.181894556492156,1.0606315188307187,0.6151662809218168,1.9726762775527074,1.9726762775527074,1.7754086497974366,3.9925637434700008,3.9925637434700008,3.7929355562965004
2049.0,Baseline,268337.2865208745,0.4550152294807653,7,2.7576680574591834,60.13908436294116,49.99981739399457,99.99963478798914,94.99965304858968,19.999929193589733,79.99971677435893,71.99974509692304,4.992278183455089,4.992278183455089,1.4976834550365268,99.99963106133596,599.9977863680158,569.997897049615,4.992278183455089,7.488417275182634,3.744208637591317,3.994208637591317,3.994208637591317,2.6361777008102694,2.7576680574591834,1.3788340287295917,0.4550152294807653,3.185176516602012,1.061725505534004,0.6158007932097223,1.976482254143991,1.976482254143991,1.778834028729592,3.994208637591317,3.994208637591317,3.794498205711751
2050.0,Baseline,442413.3920089205,0.4559881523005961,7,2.763564559397552,62.90264892233871,49.99988924385906,99.99977848771812,94.9997895633322,19.999957053741266,79.99982821496506,71.99984539346856,4.99398624322809,4.99398624322809,1.4981958729684268,99.99977622738871,599.9986573643323,569.9987244961156,4.99398624322809,7.490979364842135,3.7454896824210673,3.9954896824210673,3.9954896824210673,2.6370231903979047,2.763564559397552,1.381782279698776,0.4559881523005961,3.1878635582743264,1.062621186091442,0.6163202879330364,1.9797580885541957,1.9797580885541957,1.7817822796987761,3.9954896824210673,3.9954896824210673,3.7957151983000137
2024.0,Optimistic,1.0,0.165,7,1.0,1.0,1.0,2.0,1.9,1.0,4.0,3.6,1.0,1.0,0.3,1.0,6.0,5.699999999999999,1.0,1.5,0.75,1.0,1.0,0.66,1.0,0.5,0.165,1.0,0.3333333333333333,0.1933333333333333,1.0,1.0,0.9,1.0,1.0,0.95
2025.0,Optimistic,2.0137527074704766,0.2900143976596765,7,1.7576630161192515,2.7576630161192517,25.66732011422094,51.33464022844188,48.76790821701978,10.564879227963221,42.259516911852884,38.0335652206676,3.067183371969006,3.067183371969006,0.9201550115907017,50.838054924650464,305.0283295479028,289.77691307050765,3.067183371969006,4.600775057953509,2.3003875289767546,2.1812476411251462,2.1812476411251462,1.4396234431425965,1.7576630161192517,0.8788315080596258,0.2900143976596765,1.6105406463606864,0.5368468821202288,0.3113711916297327,1.3788315080596258,1.3788315080596258,1.2409483572536633,1.8859357308438596,1.8859357308438596,1.7916389443016665
2026.0,Optimistic,4.0551999668446745,0.39134909892206254,7,2.371812720739773,5.129475736859025,37.91674876686128,75.83349753372256,72.04182265703643,15.314657685109477,61.25863074043791,55.132767666394116,4.523902873460133,4.523902873460133,1.3571708620380398,75.58690056978097,453.5214034186858,430.84533324775146,4.523902873460133,6.785854310190199,3.3929271550950997,3.013658784834362,3.013658784834362,1.989014797990679,2.371812720739773,1.1859063603698865,0.39134909892206254,2.0719773403779627,0.6906591134593209,0.4005822858064061,1.6859063603698865,1.6859063603698865,1.5173157243328979,2.5102440886257713,2.5102440886257713,2.3847318841944825
2027.0,Optimistic,8.166169912567646,0.46800658034261144,8,2.836403517227948,7.965879254086973,43.999635015603886,87.99927003120777,83.59930652964738,17.673327863193343,70.69331145277337,63.62398030749603,5.550435756221912,5.550435756221912,1.6651307268665736,87.87681360295478,527.2608816177287,500.89783753684225,5.550435756221912,8.325653634332868,4.162826817166434,3.600249003555378,3.600249003555378,2.3761643423465495,2.869632795972411,1.4348163979862054,0.4734894113354478,2.420723691427301,0.8069078971424336,0.46800658034261144,1.9348163979862054,1.9348163979862054,1.7413347581875849,2.9501867526665335,2.9501867526665335,2.8026774150332066
2028.0,Optimistic,16.444646771097048,0.5189647659321975,8,3.145241005649682,11.111120259736655,47.020306931364324,94.04061386272865,89.33858316959221,18.84460881012086,75.37843524048344,67.8405917164351,6.273821252408755,6.273821252408755,1.8821463757226264,93.97980380010343,563.8788228006206,535.6848816605896,6.273821252408755,9.410731878613133,4.705365939306566,4.013612144233575,4.013612144233575,2.6489840151941593,3.2731579062836813,1.6365789531418407,0.5400710545368075,2.6843005134424014,0.8947668378141338,0.5189647659321975,2.1365789531418407,2.1365789531418407,1.9229210578276565,3.2602091081751805,3.2602091081751805,3.0971986527664215
2029.0,Optimistic,33.11545195869231,0.5574781340948902,8,3.3786553581508496,14.489775617887505,48.520328212306396,97.04065642461279,92.18862360338214,19.42624971497595,77.7049988599038,69.93449897391342,6.783582395846884,6.783582395846884,2.035074718754065,97.01045904119047,582.0627542471428,552.9596165347857,6.783582395846884,10.175373593770326,5.087686796885163,4.30490422619822,4.30490422619822,2.841236789290825,3.6002490035553785,1.8001245017776892,0.5940410855866375,2.883507590145984,0.961169196715328,0.5574781340948902,2.300124501777689,2.300124501777689,2.0701120515999203,3.4786781696486644,3.4786781696486644,3.304744261166231
2030.0,Optimistic,66.6863310409251,0.5865859115809516,8,3.555066130793646,18.04484174868115,49.26521673579659,98.53043347159318,93.60391179801353,19.715084040410925,78.8603361616437,70.97430254547933,7.142805002229126,7.142805002229126,2.142841500668738,98.5154378947727,591.0926273686362,561.5379960002043,7.142805002229126,10.71420750334369,5.357103751671845,4.510174286988072,4.510174286988072,2.9767150294121274,3.865383894000918,1.932691947000459,0.6377883425101515,3.034065059901475,1.0113550199671582,0.5865859115809516,2.432691947000459,2.432691947000459,2.189422752300413,3.632630715241054,3.632630715241054,3.4509991794790014
2031.0,Optimistic,134.2897796849354,0.6085850965548281,8,3.6883945245747154,21.733236273255866,49.635117429524705,99.27023485904941,94.30672311609693,19.858514921652436,79.43405968660974,71.49065371794877,7.395944894504406,7.395944894504406,2.2187834683513215,99.26278827597848,595.5767296558708,565.7978931730772,7.395944894504406,11.093917341756608,5.546958670878304,4.654825654002518,4.654825654002518,3.0721849316416616,4.080298059253105,2.0401490296265523,0.6732491797767622,3.1478539476973872,1.0492846492324623,0.6085850965548281,2.5401490296265523,2.5401490296265523,2.2861341266638973,3.741119240501888,3.741119240501888,3.5540632784767934
2032.0,Optimistic,270.42640742615254,0.6252117228833611,8,3.7891619568688553,25.522398230124722,49.81880467789234,99.63760935578468,94.65572888799544,19.929740589386824,79.7189623575473,71.74706612179257,7.5743295616234745,7.5743295616234745,2.2722988684870424,99.6339114920682,597.8034689524092,567.9132955047887,7.5743295616234745,11.361494342435211,5.680747171217606,4.756759749499128,4.756759749499128,3.1394614346694247,4.254504095842361,2.1272520479211803,0.7019931758139896,3.233853739051868,1.0779512463506227,0.6252117228833611,2.6272520479211803,2.6272520479211803,2.3645268431290623,3.817569812124346,3.817569812124346,3.6266913215181287
2033.0,Optimistic,544.571910125929,0.6377778567377259,8,3.8653203438650054,29.387718573989726,49.910021065925584,99.82004213185117,94.8290400252586,19.96511020923645,79.8604408369458,71.87439675325122,7.700035111930719,7.700035111930719,2.3100105335792156,99.81820582707414,598.9092349624448,568.9637732143225,7.700035111930719,11.550052667896079,5.775026333948039,4.828591492531839,4.828591492531839,3.1868703850710136,4.395712764654517,2.1978563823272586,0.7252926061679954,3.2988509831261688,1.0996169943753895,0.6377778567377259,2.6978563823272586,2.6978563823272586,2.4280707440945326,3.8714436193988795,3.8714436193988795,3.6778714384289355
2034.0,Optimistic,1096.6331584284585,0.6472751363978112,8,3.9228796145321887,33.310598188521915,49.95531778368783,99.91063556737566,94.91510378900688,19.982674242654465,79.93069697061786,71.93762727355607,7.78861831604377,7.78861831604377,2.336585494813131,99.90972368541011,599.4583421124607,569.4854250068377,7.78861831604377,11.682927474065655,5.841463737032828,4.879210466310726,4.879210466310726,3.220278907765079,4.5101742869880725,2.2550871434940363,0.744178757353032,3.347974843436955,1.115991614478985,0.6472751363978112,2.7550871434940363,2.7550871434940363,2.479578429144633,3.9094078497330447,3.9094078497330447,3.7139374572463923
2035.0,Optimistic,2208.347991887207,0.6544530259529618,8,3.966381975472496,37.27698016399441,49.97781146803855,99.9556229360771,94.95784178927325,19.99139628352515,79.9655851341006,71.96902662069054,7.851041844931359,7.851041844931359,2.3553125534794077,99.95517010889421,599.7310206533652,569.7444696206969,7.851041844931359,11.776562767397039,5.888281383698519,4.914881054246491,4.914881054246491,3.2438214958026843,4.602954993761417,2.3014774968807084,0.7594875739706338,3.3851018583773893,1.1283672861257963,0.6544530259529618,2.8014774968807084,2.8014774968807084,2.5213297471926377,3.9361607906848683,3.9361607906848683,3.7393527511506246
2036.0,Optimistic,4447.06674769985,0.6598779581767096,8,3.9992603525861186,41.27624051658053,49.98898150111524,99.97796300223048,94.97906485211895,19.995727520840603,79.98291008336241,71.98461907502617,7.895030962256656,7.895030962256656,2.3685092886769965,99.9777381349063,599.8664288094378,569.8731073689659,7.895030962256656,11.842546443384984,5.921273221692492,4.940017692718089,4.940017692718089,3.260411677193939,4.67816157300187,2.339080786500935,0.7718966595453086,3.4131618526381535,1.137720617546051,0.6598779581767096,2.839080786500935,2.839080786500935,2.5551727078508417,3.9550132695385667,3.9550132695385667,3.757262606061638
2037.0,Optimistic,8955.292703482508,0.6639780337499175,8,4.024109295454045,45.300349812034575,49.994528375383986,99.98905675076797,94.98960391322957,19.99787834963869,79.99151339855476,71.99236205869929,7.926029569313032,7.926029569313032,2.3778088707939093,99.98894508495948,599.9336705097569,569.936986984269,7.926029569313032,11.889044353969549,5.9445221769847745,4.95773118246459,4.95773118246459,3.2721025804266297,4.7391228413274895,2.3695614206637448,0.7819552688190358,3.43436914008578,1.1447897133619267,0.6639780337499175,2.8695614206637448,2.8695614206637448,2.5826052785973705,3.968298386848442,3.968298386848442,3.7698834675060198
2038.0,Optimistic,18033.74492782849,0.6670768042068875,8,4.0428897224659845,49.34323953450056,49.997282871627824,99.99456574325565,94.99483745609287,19.99894641961079,79.99578567844316,71.99620711059885,7.94787391850353,7.94787391850353,2.384362175551059,99.99451029165621,599.9670617499373,569.9687086624405,7.94787391850353,11.921810877755295,5.9609054388776475,4.970213667716303,4.970213667716303,3.28034102069276,4.788537085046599,2.3942685425232995,0.7901086190326888,3.4503972631390742,1.150132421046358,0.6670768042068875,2.8942685425232995,2.8942685425232995,2.6048416882709695,3.9776602507872267,3.9776602507872267,3.7787772382478653
2039.0,Optimistic,36315.502674246636,0.669418804536769,8,4.057083663859206,53.40032319835977,49.99865071398187,99.99730142796373,94.99743635656554,19.999476807462354,79.99790722984942,71.99811650686448,7.96326737120573,7.96326737120573,2.388980211361719,99.99727389151438,599.9836433490863,569.9844611816319,7.96326737120573,11.944901056808595,5.9724505284042975,4.9790099264032746,4.9790099264032746,3.286146551426161,4.828591492531839,2.4142957462659194,0.7967175962677534,3.462511057948806,1.1541703526496019,0.669418804536769,2.9142957462659194,2.9142957462659194,2.6228661716393273,3.9842574448024557,3.9842574448024557,3.7850445725623327
2040.0,Optimistic,73130.44183341545,0.6711888503085773,8,4.067811213991377,57.46813441235115,49.99932996439278,99.99865992878556,94.99872693234627,19.999740190274753,79.99896076109901,71.99906468498911,7.9741149539846194,7.9741149539846194,2.392234486195386,99.9986462545895,599.991877527537,569.9922836511602,7.9741149539846194,11.96117243097693,5.980586215488465,4.985208545134068,4.985208545134068,3.2902376397884847,4.861058964221046,2.430529482110523,0.8020747290964726,3.4716664671133315,1.1572221557044438,0.6711888503085773,2.930529482110523,2.930529482110523,2.637476533899471,3.9889064088505513,3.9889064088505513,3.7894610884080233
2041.0,Optimistic,147266.62524055244,0.6725266221245425,8,4.075918921966924,61.54405333431807,49.99966727016444,99.99933454032887,94.99936781331243,19.99987098230866,79.99948392923464,71.99953553631119,7.9817591163711405,7.9817591163711405,2.394527734911342,99.99932774992408,599.9959664995445,569.9961681745672,7.9817591163711405,11.97263867455671,5.986319337278355,4.9895766379263655,4.9895766379263655,3.2931205810314013,4.887376585278799,2.4436882926393997,0.8064171365710019,3.478585976506255,1.1595286588354181,0.6725266221245425,2.9436882926393997,2.9436882926393997,2.64931946337546,3.9921824784447746,3.9921824784447746,3.7925733545225357
2042.0,Optimistic,296558.5652982028,0.6735376883128267,8,4.082046595835313,65.62609993015339,49.999834771253525,99.99966954250705,94.9996860653817,19.999935931710553,79.99974372684221,71.99976935415799,7.987145866560798,7.987145866560798,2.3961437599682394,99.99966617049182,599.9979970229509,569.9980971718034,7.987145866560798,11.980718799841197,5.990359399920599,4.992654780891884,4.992654780891884,3.295152155388644,4.908709234299629,2.4543546171498143,0.8099370236594388,3.4838156292042766,1.1612718764014254,0.6735376883128267,2.9543546171498143,2.9543546171498143,2.658919155434833,3.9944910856689133,3.9944910856689133,3.7947665313854673
2043.0,Optimistic,597195.6137928156,0.6743018356994676,8,4.086677792117985,69.71277772227137,49.999917949832735,99.99983589966547,94.9998441046822,19.999968184629022,79.99987273851609,71.99988546466449,7.990941845261739,7.990941845261739,2.397282553578522,99.99983422517226,599.9990053510336,569.9990550834818,7.990941845261739,11.98641276789261,5.993206383946305,4.994823911578137,4.994823911578137,3.2965837816415706,4.926001143520724,2.463000571760362,0.8127901886809195,3.4877681156869014,1.1625893718956337,0.6743018356994676,2.963000571760362,2.963000571760362,2.666700514584326,3.9961179336836024,3.9961179336836024,3.796312036999422
2044.0,Optimistic,1202604.2841647768,0.6748793658703666,8,4.090177974971918,73.80295569724329,49.99995925509276,99.99991851018552,94.99992258467624,19.999984200954337,79.99993680381735,71.99994312343561,7.9936168262411185,7.9936168262411185,2.3980850478723355,99.99991767865681,599.9995060719409,569.9995307683438,7.9936168262411185,11.990425239361677,5.995212619680839,4.996352472137782,4.996352472137782,3.2975926316109363,4.940017692718089,2.4700088463590446,0.8151029192984848,3.490755340708793,1.1635851135695976,0.6748793658703666,2.9700088463590446,2.9700088463590446,2.6730079617231404,3.9972643541033364,3.9972643541033364,3.7974011363981695
2045.0,Optimistic,2421747.6332524116,0.675315853783732,8,4.0928233562650425,77.89577905350833,49.99997976667786,99.99995953335572,94.99996155668794,19.99999215442611,79.99996861770444,71.999971755934,7.995501853477511,7.995501853477511,2.398650556043253,99.99995912043079,599.9997547225847,569.9997669864555,7.995501853477511,11.993252780216267,5.996626390108133,4.997429630558578,4.997429630558578,3.2983035561686616,4.95137928668034,2.47568964334017,0.8169775823022561,3.4930130368124077,1.164337678937469,0.675315853783732,2.97568964334017,2.97568964334017,2.678120679006153,3.998072222918933,3.998072222918933,3.7981686117729865
2046.0,Optimistic,4876800.853272259,0.6756457442519958,8,4.094822692436337,81.99060174594467,49.99998995242958,99.99997990485916,94.9999809096162,19.999996104003305,79.99998441601322,71.9999859744119,7.996830209719793,7.996830209719793,2.3990490629159376,99.9999796998067,599.9998781988402,569.9998842888981,7.996830209719793,11.99524531457969,5.997622657289845,4.998188691268453,4.998188691268453,3.298804536237179,4.960588815755251,2.4802944078776257,0.8184971545996165,3.4947193668206684,1.1649064556068893,0.6756457442519958,2.9802944078776257,2.9802944078776257,2.6822649670898633,3.9986415184513397,3.9986415184513397,3.7987094425287724
2047.0,Optimistic,9820670.922071336,0.6758950701043707,8,4.096333758208307,86.08693550415298,49.99999501052419,99.99999002104838,94.99999051999595,19.9999980653053,79.9999922612212,71.99999303509908,7.997766286542632,7.997766286542632,2.3993298859627896,99.99998991922234,599.9999395153341,569.9999425395673,7.997766286542632,11.996649429813948,5.998324714906974,4.998723592310075,4.998723592310075,3.2991575709246495,4.968053914936178,2.484026957468089,0.8197288959644694,3.4960089832984695,1.1653363277661564,0.6758950701043707,2.984026957468089,2.984026957468089,2.68562426172128,3.9990426942325565,3.9990426942325565,3.7990905595209283
2048.0,Optimistic,19776402.65849772,0.6760835065299202,8,4.097475797151032,90.18441130130401,49.99999752229964,99.99999504459927,94.9999952923693,19.999999039259045,79.99999615703618,71.99999654133256,7.998425928730748,7.998425928730748,2.3995277786192246,99.99999499403397,599.9999699642038,569.9999714659937,7.998425928730748,11.997638893096124,5.998819446548062,4.999100530703284,4.999100530703284,3.2994063502641677,4.974105006726843,2.4870525033634214,0.8207273261099292,3.496983654465105,1.165661218155035,0.6760835065299202,2.9870525033634214,2.9870525033634214,2.6883472530270796,3.9993253980274637,3.9993253980274637,3.79935912812609
2049.0,Optimistic,39824784.39757623,0.6762259237166486,8,4.098338931616052,94.28275023292007,49.999998769610414,99.99999753922083,94.99999766225979,19.999999522910162,79.99999809164065,71.99999828247658,7.99889077072419,7.99889077072419,2.399667231217257,99.99999751411085,599.999985084665,569.9999858304317,7.99889077072419,11.998336156086285,5.999168078043143,4.999366154699537,4.999366154699537,3.2995816621016947,4.9790099264032746,2.4895049632016373,0.8215366378565403,3.497720295086114,1.1659067650287045,0.6762259237166486,2.9895049632016373,2.9895049632016373,2.6905544668814736,3.9995246160246527,3.9995246160246527,3.79954838522342
2050.0,Optimistic,80197267.40504706,0.6763335603108817,8,4.098991274611404,98.38174150753147,49.99999938900662,99.99999877801324,94.99999883911256,19.999999763084197,79.99999905233679,71.99999914710311,7.999218339340569,7.999218339340569,2.3997655018021704,99.99999876554398,599.9999925932639,569.9999929636007,7.999218339340569,11.998827509010853,5.999413754505427,4.99955333676604,4.99955333676604,3.2997052022655864,4.9829857770207395,2.4914928885103698,0.822192653208422,3.498277036090768,1.1660923453635892,0.6763335603108817,2.9914928885103698,2.9914928885103698,2.692343599659333,3.9996650025745297,3.9996650025745297,3.799681752445803
